Codice;Prezzo;Unità
480905;165.90;1
480906;186.43;1
480908;2.14;1
480909;3.65;1
480912;176.34;1
480914;18.13;1
480915;8.28;1
480916;2.54;1
480919;154.45;100
480920;154.45;100
480921;154.45;100
480922;3.65;1
480925;3.57;1
480926;22.32;1
480928;2.97;1
480929;135.46;1
480931;72.55;1
480932;15.03;1
480949;75.35;100
480950;3.65;1
480955;2.24;1
480961;10.70;1
480965;199.20;1
480968;8.81;1
480969;227.38;1
480970;127.23;100
480971;188.27;1
480972;212.05;1
480976;159.57;1
480980;11.61;1
480981;11.61;1
480982;210.05;1
480987;113.56;1
480988;116.36;100
480989;116.36;100
480990;3.65;1
480991;15.12;1
480994;216.37;1
480996;65.64;1
480998;11.46;1
480999;24.53;1
481000;24.53;1
481001;11.46;1
481002;206.00;1
481003;15.12;1
481004;3.60;1
481005;3.29;1
481006;8.28;1
481007;11.60;1
481016;15.28;1
481017;18.13;1
481018;3.60;1
481019;8.28;1
481020;11.60;1
481021;2.54;1
481022;182.39;1
481023;188.15;1
481045;3.39;1
481056;82.60;100
481057;82.60;100
481058;82.60;100
481059;131.03;100
481060;131.03;100
481062;71.73;100
481063;95.54;100
481064;113.55;100
481065;83.22;100
481066;99.83;100
481067;124.73;100
481068;86.82;100
481069;104.20;100
481070;130.23;100
481071;75.69;1
481076;208.98;1
481077;15.12;1
481078;3.60;1
481079;8.28;1
481080;11.60;1
481081;7.38;1
481082;3.44;1
481090;3.90;1
481091;3.60;1
481092;8.28;1
481093;11.60;1
481095;192.91;1
481096;207.13;1
481097;200.21;1
481098;214.43;1
481099;6.08;1
481100;194.65;1
481101;7.45;1
481102;182.41;1
481103;6.50;1
481104;29.84;1
481108;62.23;1
481109;63.16;1
481110;64.10;1
481111;65.03;1
481112;65.97;1
481113;66.90;1
481114;67.84;1
481115;68.78;1
481116;69.71;1
481117;70.65;1
481118;22.84;1
481120;27.31;1
481124;516.51;1
481125;18.70;1
481126;201.89;1
481127;5.37;1
481129;200.12;1
481130;202.18;1
481131;16.65;1
481132;31.78;1
481134;1.33;1
481180;12.51;1
481192;192.96;1
481193;168.64;1
481198;131.74;100
481203;114.14;100
481207;114.14;100
481223;14.95;1
481224;15.41;1
481225;16.10;1
481226;14.36;1
481227;16.22;1
481228;13.82;1
481229;16.59;1
481230;14.18;1
481231;15.41;1
481232;14.95;1
481233;14.36;1
481234;16.22;1
481235;14.18;1
481236;13.82;1
481237;16.59;1
481238;13.67;1
481239;14.95;1
481240;11.77;1
481241;12.50;1
481242;11.56;1
481243;12.69;1
481244;11.03;1
481245;11.04;1
481246;11.77;1
481247;12.50;1
481248;11.60;1
481249;11.04;1
481250;10.46;1
481251;12.69;1
481252;10.05;1
481352;95.38;100
481375;116.36;100
481382;100.58;1
481383;142.50;1
481384;206.92;1
481385;270.26;1
481387;44.62;1
481388;65.50;1
481415;32.29;1
481416;32.29;1
481417;32.29;1
481418;32.29;1
481419;32.29;1
481420;2.11;1
481422;2.11;1
481433;82.54;1
481434;150.68;1
481435;159.85;1
481469;1.49;1
481497;56.56;1
481498;56.56;1
481499;56.56;1
481500;60.48;1
481501;114.53;1
481502;160.35;1
481503;229.07;1
481504;297.79;1
481515;2.39;1
481567;7.78;1
481568;7.78;1
481627;1.72;1
481639;223.74;1
481665;4.55;1
481666;4.71;1
481667;4.81;1
481668;5.18;1
481669;5.34;1
481670;5.50;1
481694;10.21;1
481695;8.29;1
481710;10.39;1
481722;205.27;1
481723;227.62;1
481724;297.29;1
481725;297.29;1
481726;125.99;1
481727;176.39;1
481728;251.98;1
481729;327.57;1
481731;174.33;1
481732;205.11;1
481733;256.72;1
481734;239.92;1
481735;53.06;1
481736;86.65;1
481737;16.03;1
481739;40.97;1
481740;38.42;1
481741;49.82;1
481742;50.14;1
481743;4.14;1
481835;33.53;1
481836;48.63;1
481837;63.75;1
481838;38.44;1
481839;71.39;1
481840;16.47;1
481841;36.43;1
481842;31.32;1
481843;19.16;1
481844;18.23;1
481845;18.23;1
481846;16.24;1
481847;16.24;1
481848;18.23;1
481849;18.23;1
481850;15.05;1
481851;4.84;1
481852;4.84;1
481856;6.92;1
481857;6.92;1
481858;4.84;1
481859;4.23;1
481860;6.63;1
481861;10.86;1
481862;13.16;1
481863;51.38;1
481864;1.33;1
481865;1.64;1
481866;1.64;1
481869;41.79;1
481870;41.79;1
481990;1.68;1
482032;70.96;100
482033;65.72;100
482049;60.48;1
482060;35.17;1
482113;34.45;1
482157;169.98;1
485020;81.25;1
485029;21.74;1
485030;21.88;1
485031;22.50;1
485032;33.76;1
485033;62.12;1
485034;103.59;1
485035;16.28;1
485036;18.23;1
485040;151.04;1
485231;99.90;1
485310;15.61;1
485311;15.61;1
485312;99.90;1
485649;30.67;1
485968;7.62;1
485969;7.62;1
485970;7.62;1
485972;7.62;1
485973;7.62;1
485974;7.62;1
485977;7.62;1
485978;7.62;1
485979;7.62;1
485981;7.62;1
485982;7.62;1
485983;7.62;1
486284;999.85;1
486285;1105.45;1
486690;1168.47;1
486691;1287.02;1
486855;54.91;1
486857;122.53;1
486858;49.61;1
486860;70.65;1
486861;97.52;1
486863;25.19;1
486864;20.78;1
486865;26.93;1
486866;22.22;1
486867;34.39;1
486868;28.38;1
486876;58.17;1
486877;44.62;1
486878;42.88;1
486884;89.11;1
486885;120.61;1
486887;19.16;1
486888;25.89;1
486889;23.58;1
486890;31.86;1
486891;20.20;1
486892;26.06;1
487037;69.18;1
487039;69.18;1
500016;31.97;1
50568;4.01;1
50576;3.11;1
50579;3.11;1
50598;9.93;1
50599;9.93;1
50771;15.43;1
509003;11.39;1
509008;12.54;1
509410;194.35;1
51650;3.57;1
51726;3.32;1
51750;3.57;1
51817;3.57;1
51886;3.81;1
52125;4.50;1
52126;3.57;1
52132;9.69;1
52202;4.08;1
52321;1.89;1
52389;61.02;100
52396;18.19;1
52397;18.19;1
52400;24.03;1
52401;24.03;1
52402;24.91;1
52403;28.99;1
52405;3.88;1
52406;4.84;1
52415;33.64;1
52416;34.60;1
52417;38.52;1
52418;35.92;1
52419;41.05;1
52420;49.28;1
52421;58.82;1
52423;24.96;1
52432;9.03;1
52433;9.03;1
52443;23.98;1
52444;23.98;1
52445;29.53;1
52446;9.20;1
52453;2.95;1
52458;28.75;1
52462;0.86;1
52468;48.64;100
52478;0.68;1
52479;0.82;1
52480;43.74;100
52481;44.88;100
52483;0.85;1
52484;1.04;1
52485;1.04;1
52486;53.69;100
52487;53.69;100
52488;0.72;1
52489;53.69;100
52490;28.87;1
52491;31.75;1
52498;59.03;1
52502;9.64;1
52504;2.34;1
52505;15.38;1
52516;21.27;1
52522;2.38;1
52642;18.12;1
52643;18.12;1
52686;5.91;1
52702;1.19;1
52703;1.05;1
52704;1.05;1
52706;1.28;1
52707;1.28;1
52753;10.91;1
52754;10.91;1
52757;16.36;1
52758;16.36;1
52764;0.98;1
52767;23.01;1
52768;26.00;1
52769;26.00;1
52770;28.85;1
52772;16.80;1
52779;20.31;1
52794;0.86;1
52812;19.45;1
52832;24.95;1
52833;26.49;1
52834;30.01;1
52835;34.11;1
52836;37.67;1
52837;41.89;1
52839;16.12;1
52841;22.04;1
52904;36.71;1
52905;36.71;1
52907;40.97;1
52908;44.03;1
52912;34.60;1
52913;37.52;1
52920;22.01;1
52926;25.54;1
52936;26.59;1
52966;22.72;1
52975;47.99;1
52976;3.89;1
52977;4.20;1
52978;3.99;1
53731;13.08;1
53732;12.77;1
53733;13.08;1
53830;3.87;1
53972;3.57;1
53979;3.57;1
53989;3.57;1
53992;3.91;1
54024;13.47;1
54027;12.77;1
54061;13.47;1
54063;13.47;1
54064;13.47;1
54099;3.57;1
54115;3.57;1
54116;3.57;1
54117;3.57;1
54124;3.57;1
54133;3.32;1
54142;18.79;1
54161;3.41;1
54341;3.75;1
54425;3.32;1
54440;18.91;1
54449;16.25;1
54451;14.25;1
54452;17.38;1
54453;15.76;1
54462;14.34;1
54564;28.85;1
54594;41.89;1
54639;1.12;1
54641;0.86;1
54645;1.50;1
54665;1.12;1
54667;1.12;1
54674;19.81;1
54675;5.46;1
54676;23.08;1
54684;1.61;1
54685;1.61;1
54688;1.61;1
54689;1.61;1
54690;1.91;1
54691;1.91;1
54692;1.76;1
54693;1.76;1
54694;0.64;1
54695;58.70;100
54697;1.18;1
54698;2.09;1
54699;2.09;1
54700;2.09;1
54701;2.09;1
54702;2.09;1
54703;2.09;1
54704;2.09;1
54705;2.09;1
54706;53.69;100
54709;53.69;100
54710;1.35;1
54711;1.35;1
54712;1.35;1
54713;1.35;1
54726;1.05;1
54727;1.05;1
54728;1.28;1
54729;1.28;1
54775;16.98;1
54783;61.02;100
54840;1.12;1
54855;1.12;1
54884;20.44;1
54885;20.44;1
54890;1.17;1
54891;1.17;1
54892;1.17;1
54893;1.17;1
54917;2.15;1
54918;13.63;1
54919;13.63;1
54924;23.86;1
54925;23.86;1
54964;28.69;1
54965;30.46;1
54966;34.53;1
54968;39.22;1
54970;43.30;1
54972;48.18;1
55006;18.94;1
55008;10.75;1
55025;1.59;1
55027;1.83;1
55028;61.02;100
55039;34.10;100
55049;10.76;1
55051;53.69;100
55066;1.12;1
55085;53.69;100
55092;1.05;1
55093;1.05;1
55112;46.38;100
55150;30.40;1
55155;32.35;1
55156;34.60;1
55167;2.34;1
55168;4.51;1
55169;3.40;1
55170;4.52;1
55171;5.64;1
55172;2.28;1
55174;25.93;1
55189;1.27;1
55214;1.92;1
55215;3.40;1
55216;4.52;1
55217;5.64;1
55252;2.76;1
55270;20.94;1
55277;1.59;1
55280;29.92;1
55291;3.64;1
55292;3.64;1
55314;4.25;1
55315;4.25;1
55316;7.05;1
55317;7.05;1
55330;1.12;1
55334;22.47;1
55335;22.47;1
55336;25.74;1
55337;25.74;1
55338;2.29;1
55354;11.01;1
55359;53.69;100
55362;15.38;1
55398;31.29;1
55409;2.53;1
55418;16.36;1
55424;1.22;1
55425;1.22;1
55443;32.72;1
55452;1.35;1
55453;1.35;1
55481;31.79;1
55482;41.74;1
55488;3.40;1
55489;4.52;1
55490;5.64;1
55491;2.28;1
55492;1.05;1
55493;1.05;1
55494;1.35;1
55495;1.35;1
55503;3.57;1
55508;3.57;1
55513;13.08;1
55644;3.57;1
55647;13.08;1
55658;4.10;1
55688;3.57;1
55691;4.50;1
55708;20.94;1
55711;29.92;1
55712;29.92;1
55720;23.18;1
55789;8.53;1
55821;3.25;1
55822;18.50;1
55826;3.88;1
55831;3.57;1
55832;4.11;1
55860;1.59;1
55883;0.72;1
55950;24.19;1
55951;51.83;1
55970;9.14;1
55971;2.82;1
55985;13.65;1
55986;3.11;1
55987;3.27;1
55988;1.18;1
55989;10.00;1
55992;6.98;1
55993;5.61;1
55994;31.65;1
55995;29.20;1
55996;33.89;1
55997;42.40;1
55998;55.69;1
56308;1.83;1
56355;1.83;1
56414;1.83;1
56460;1.83;1
56799;1.83;1
56819;1.04;1
56827;1.16;1
56831;1.23;1
56835;1.23;1
56839;1.85;1
56850;1.83;1
56891;1.77;1
56910;1.83;1
56921;9.02;1
56924;9.52;1
56928;9.87;1
56930;1.83;1
56932;9.99;1
56936;10.43;1
56941;10.86;1
56944;8.89;1
56948;5.14;1
56950;5.47;1
56954;5.80;1
56958;5.88;1
56962;5.25;1
56966;5.35;1
56970;5.66;1
56974;5.89;1
56978;8.64;1
56982;9.11;1
56986;9.48;1
56990;8.64;1
56994;9.11;1
56998;9.48;1
57050;10.79;1
57054;5.74;1
57056;5.14;1
57064;2.18;1
57066;1.71;1
57067;75.34;100
57068;1.34;1
57070;1.34;1
57072;1.64;1
57073;67.11;100
57074;2.12;1
57076;86.46;100
57077;1.48;1
57079;1.48;1
57081;1.97;1
57082;1.23;1
57083;1.16;1
57094;1.34;1
57098;1.85;1
57099;7.07;1
57101;7.96;1
57102;7.96;1
57103;7.96;1
57107;1.86;1
57110;1.75;1
57116;1.76;1
57117;1.76;1
57151;6.11;1
57152;6.21;1
57153;7.10;1
57154;7.86;1
57155;8.98;1
57156;9.63;1
57163;6.11;1
57164;6.21;1
57165;7.10;1
57166;7.86;1
57167;8.98;1
57168;9.63;1
57170;6.25;1
57175;3.72;1
57176;3.72;1
57207;28.73;1
57215;1.00;1
57223;2.73;1
57247;41.05;1
57248;3.31;1
57249;3.31;1
57250;3.21;1
57251;3.31;1
57272;10.04;1
57273;10.33;1
57274;10.92;1
57275;11.21;1
57277;32.72;1
57280;19.60;1
57300;1.97;1
57379;7.85;1
57384;22.92;1
57419;16.65;1
57421;20.75;1
57425;2.28;1
57824;4.36;1
57825;6.14;1
57826;6.86;1
57827;7.38;1
57839;23.15;1
57891;1.27;1
57892;2.97;1
57915;8.77;1
57916;10.78;1
57919;71.30;1
57930;0.76;1
58004;53.69;100
58006;0.79;1
58014;2.84;1
58029;8.82;1
58030;10.82;1
58056;2.33;1
58105;2.82;1
58107;5.21;1
58131;4.76;1
58132;4.76;1
58161;2.30;1
58163;3.18;1
58165;3.46;1
58170;2.42;1
58171;2.30;1
58172;3.18;1
58173;3.46;1
58177;1.83;1
58191;6.04;1
58223;5.66;1
58225;6.09;1
58226;5.89;1
58228;6.33;1
58229;6.21;1
58231;6.68;1
58232;6.30;1
58234;6.78;1
58240;15.56;100
58311;9.14;1
58331;6.04;1
58333;9.51;1
58335;6.04;1
58354;29.21;1
58452;34.35;1
58453;31.67;1
58455;30.32;1
58456;33.01;1
58457;37.04;1
58458;7.74;1
58461;27.11;1
58462;28.99;1
58463;13.65;1
58464;10.00;1
58465;13.45;1
58467;10.00;1
58468;13.65;1
58469;13.14;1
58472;2.99;1
58475;1.22;1
58476;1.22;1
58477;0.72;1
58486;3.49;1
58488;3.49;1
58493;3.85;1
58494;3.85;1
58501;4.28;1
58502;4.28;1
58504;4.28;1
58508;4.53;1
58509;4.53;1
58515;5.10;1
58516;5.10;1
58522;6.08;1
58528;7.03;1
58529;7.03;1
58574;10.00;1
58575;10.00;1
58576;4.01;1
58577;2.73;1
58578;2.73;1
58587;2.73;1
58588;2.73;1
58601;1.46;1
58602;1.46;1
58606;28.25;1
58608;10.00;1
58609;10.00;1
58619;53.69;100
58646;3.27;1
58647;3.27;1
58648;3.27;1
58649;3.27;1
58658;2.73;1
58659;2.73;1
58661;3.56;1
58667;3.59;1
58671;2.73;1
58672;2.73;1
58674;2.73;1
58675;2.73;1
58676;3.56;1
58677;2.73;1
58678;2.73;1
58679;3.56;1
58680;2.73;1
58681;2.73;1
58683;2.73;1
58684;2.73;1
58685;3.56;1
58686;2.73;1
58687;2.73;1
58688;3.56;1
58712;2.73;1
58713;2.73;1
58714;2.78;1
58715;2.78;1
58724;2.73;1
58725;2.73;1
58727;3.56;1
58745;2.73;1
58746;2.73;1
58750;3.56;1
58776;3.56;1
58806;2.73;1
58807;2.73;1
58875;20.94;1
58876;27.97;1
58922;3.74;1
58934;29.39;1
59045;17.21;1
59046;44.42;1
59048;39.76;1
59050;46.12;1
59051;39.75;1
59146;4.46;1
59147;4.46;1
59148;3.20;1
59149;4.46;1
59150;4.46;1
59209;3.57;1
59420;6.24;1
59421;6.24;1
59424;10.00;1
59425;10.00;1
59426;13.65;1
59427;13.65;1
59428;10.00;1
59429;10.00;1
59430;13.65;1
59431;13.65;1
59432;1.09;1
59442;2.02;1
59443;1.17;1
59444;1.17;1
59448;3.59;1
59450;1.83;1
59468;3.70;1
59469;0.72;1
59474;2.82;1
59490;1.46;1
59491;1.46;1
59505;5.32;1
59506;4.22;1
59507;4.22;1
59509;4.21;1
59512;4.22;1
59515;4.62;1
59517;4.22;1
59518;4.22;1
59519;4.21;1
59526;3.82;1
59527;3.82;1
59529;3.86;1
59555;4.62;1
59556;4.22;1
59557;4.22;1
59559;4.21;1
59575;4.87;1
59576;4.40;1
59577;3.82;1
59579;3.86;1
59612;24.10;1
59614;21.23;1
59616;22.95;1
59622;21.84;1
59624;19.22;1
59626;21.84;1
59654;13.33;1
59790;3.48;1
59791;3.48;1
59910;2.82;1
59916;1.22;1
59917;1.22;1
59920;34.42;1
59932;2.82;1
93228;43.51;100
94019;13.65;1
94022;12.09;100
94030;49.48;100
94031;20.34;100
94035;9.70;100
94036;16.65;100
94038;27.82;100
94045;45.21;100
94047;2.38;1
94050;2.38;1
94068;85.08;100
94069;96.01;100
94079;41.27;100
94088;45.21;100
94089;45.21;100
94098;4.58;1
94100;2.35;1
94101;3.23;1
94111;13.00;100
94118;2.76;1
94122;3.52;1
94126;1.77;1
94130;2.64;1
94134;3.12;1
94137;26.35;100
94141;0.97;1
94142;81.10;100
94143;1.21;1
94145;77.50;100
94147;58.46;100
94148;79.05;100
94149;58.90;100
94150;27.69;100
94151;48.99;100
94153;84.81;100
94154;62.17;100
94157;20.59;100
94159;69.58;100
94163;45.29;100
94165;56.40;100
94166;2.56;1
94184;1.10;1
94185;0.68;1
94196;13.00;100
94200;2.35;1
94208;1.31;1
94217;30.51;100
94218;30.51;100
94219;26.94;100
94228;41.66;100
94236;13.00;100
94243;67.93;100
94246;1.94;1
94258;45.21;100
94269;95.58;100
94275;95.58;100
94276;95.58;100
94310;78.51;100
94322;2.76;1
94355;95.58;100
94433;87.28;100
94463;61.07;100
94472;2.31;1
94477;33.98;100
94478;33.98;100
94479;33.98;100
94480;33.98;100
94483;33.98;100
94484;33.98;100
94489;1.61;1
94491;12.25;100
95002;3.97;1
95004U;4.17;1
95008U;88.76;100
95013U;1.71;1
95020U;11.37;1
95021U;11.37;1
95022U;4.17;1
95023U;4.17;1
95075;3.97;1
95107;3.97;1
95111;3.97;1
95112;3.97;1
95113;3.97;1
95117;3.97;1
95127;3.97;1
95136;3.97;1
95141;3.97;1
95198;3.97;1
95211;3.97;1
95252;3.97;1
95283;3.97;1
95623;3.97;1
96066;10.79;1
96116;41.50;100
96118;11.95;1
96140;32.44;100
96200;48.72;100
96201;48.72;100
96237;41.50;100
96240;35.53;100
96263;1.39;1
96264;37.28;100
96305;42.64;100
96306;42.64;100
96335;54.59;100
96340;41.50;100
96341;35.53;100
96355;35.53;100
96358;11.95;1
96359;11.95;1
96429;32.44;100
96459;1.04;1
96482;40.36;100
96558;37.28;100
96561;34.11;100
96563;36.78;100
96564;37.28;100
96565;44.45;100
96566;44.45;100
96570;32.44;100
96587;40.36;100
96590;41.50;100
96591;32.44;100
96593;1.05;1
96619;32.44;100
96623;35.53;100
96633;1.55;1
96641;37.28;100
96656;41.50;100
96660;37.28;100
96666;35.53;100
96674;32.44;100
96675;41.50;100
96680;41.50;100
96690;36.78;100
96692;37.28;100
96715;41.50;100
96722;1.27;1
96756;36.78;100
96760;1.39;1
96779;37.28;100
96845;51.70;100
96846;51.70;100
96860;34.11;100
96861;37.28;100
96883;35.53;100
96884;32.44;100
96890;36.78;100
96961;11.95;1
96974;35.53;100
96977;41.50;100
97100;8.57;1
97134;8.57;1
97507;3.54;1
97509;4.22;1
97510;3.30;1
97511;2.62;1
97528;45.21;100
97529;45.21;100
97531;35.82;100
97540;0.68;1
97550;41.05;100
97553;23.58;100
97837;2.13;1
97879;2.13;1
98021;1.00;1
98110;28.82;100
98129;35.57;100
98155;35.57;100
98250;33.98;100
98265;33.98;100
B134699;97.31;1
B220022;233.98;1
B223623;15.40;1
B223650;12.67;1
B223672;2.06;1
B223684;2.04;1
B225017;21.01;1
B225018;20.29;1
B225020;21.01;1
B225021;20.29;1
B225023;36.26;1
B270231;41.92;1
B270244;34.64;1
B270277;35.86;1
B270331;68.21;1
B270344;61.75;1
B270366;60.00;1
B270377;66.19;1
B271231;40.93;1
B271244;35.15;1
B271266;34.04;1
B271277;36.42;1
B271331;72.52;1
B271344;62.31;1
B271366;60.84;1
B271377;59.34;1
B272231;43.38;1
B272244;37.01;1
B272266;34.80;1
B272277;35.86;1
B273605;23.63;1
B273684;39.58;100
B273699;11.88;100
B335017;11.77;1
B335020;7.38;1
B335021;8.88;1
B335022;9.67;1
B414507;6.72;1
B414530;4.65;1
B414531;4.65;1
B415022;4.98;1
B415072;16.22;1
B415172;15.27;1
B419022;6.87;1
B419172;13.25;1
B420053;13.56;1
B420153;11.49;1
B421022;5.94;1
B421072;16.62;1
B461598;14.84;1
B501301;28.04;1
B501309;29.63;1
B501507;6.39;1
B501515;6.39;1
B501530;3.63;1
B501531;3.63;1
B501532;3.63;1
B501701;12.24;1
B502001;20.09;1
B502301;27.89;1
B502309;31.44;1
B502317;31.48;1
B502507;7.65;1
B502515;8.10;1
B502530;3.74;1
B502531;3.74;1
B502532;3.56;1
B525020;1.23;1
B865020;1.43;1
D101121;3.96;1
D1011213;3.96;1
D101122;3.96;1
D101123;3.96;1
D101124;3.96;1
D101125;3.96;1
D101126;3.96;1
D101551;4.48;1
D101552;4.48;1
D101553;4.48;1
D101554;4.48;1
D101555;4.48;1
D101556;4.48;1
D101851;4.80;1
D1018513;4.80;1
D101853;4.80;1
D101854;4.80;1
D101855;4.80;1
D101856;4.80;1
D10424;12.67;1
D10433;16.07;1
D112181;4.96;1
D112184;4.96;1
D112185;4.96;1
D13530;14.76;1
D13531;14.91;1
D13532;15.35;1
D13533;15.54;1
D13534;16.61;1
D13535;17.46;1
D13536;17.84;1
D13537;13.67;1
D13538;13.82;1
D13539;14.18;1
D13540;14.36;1
D13541;14.95;1
D13542;15.41;1
D13543;16.22;1
D13544;16.59;1
D13545;10.97;1
D13546;11.49;1
D13547;11.64;1
D13548;12.11;1
D13549;12.83;1
D13550;13.61;1
D13551;13.75;1
D13552;10.05;1
D13553;10.46;1
D13554;11.04;1
D13555;11.04;1
D13556;11.60;1
D13557;11.77;1
D13558;12.50;1
D13559;12.69;1
D13560;24.19;1
D13561;25.58;1
D13562;25.61;1
D13563;27.12;1
D13564;27.72;1
D13565;28.82;1
D13566;29.99;1
D13567;21.93;1
D13568;24.01;1
D13569;24.77;1
D13570;25.50;1
D13571;26.05;1
D13572;27.12;1
D13573;28.24;1
D400011;134.72;100
D400015;134.72;100
D400023;92.56;100
D400120;97.21;100
D400121;97.21;100
D400123;97.21;100
D400124;97.21;100
D400125;97.21;100
D400126;97.21;100
D401043;75.47;100
D401051;77.17;100
D401053;77.17;100
D401055;77.17;100
D401141;80.96;100
D401143;80.96;100
D401250;102.83;100
D401251;102.83;100
D4012513;102.83;100
D401252;102.83;100
D401254;102.83;100
D401255;102.83;100
D401256;102.83;100
D401421;102.86;100
D401423;102.86;100
D401424;102.86;100
D401554;115.43;100
D401555;115.43;100
D401803;134.00;100
D401805;134.00;100
D405101;104.10;100
D405120;102.86;100
D405121;102.86;100
D4051213;102.86;100
D405123;102.86;100
D405124;102.86;100
D405125;102.86;100
D405126;102.86;100
D500321;109.18;100
D500322;109.18;100
D500325;109.18;100
D500330;72.07;100
D500331;72.07;100
D5003313;72.07;100
D500332;72.07;100
D500333;72.07;100
D500334;72.07;100
D500335;72.07;100
D500336;72.07;100
D506801;72.18;100
